Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Home_Loan_Ratio,Loan_Status
Graduate,No,5898.191584342865,1489.0108298042728,149.52010621489106,240,0,Semiurban,49.077844813640695,0
Not Graduate,No,6002.510733077122,-553.5495960558983,110.87907905909728,240,0,Urban,48.70402208211732,0
Not Graduate,No,3898.7393018322564,1831.6150775271474,90.11070422063307,360,1,Semiurban,62.8944143103407,1
Not Graduate,Yes,5122.993334620341,1673.9875041831508,179.0604648934424,300,0,Semiurban,37.7483243910642,1
Graduate,No,5685.920606922861,2390.3661943953757,177.7482445014474,180,0,Semiurban,45.18246779902132,0
Graduate,No,7183.7334832201495,1846.0947730253124,213.37977500628233,360,0,Rural,42.120709642413075,0
Not Graduate,Yes,6056.759809737085,1679.6149405632057,118.39931612739169,240,0,Rural,64.79412949104379,0
Not Graduate,Yes,6183.585031063279,220.60106949277935,177.7126084120369,300,0,Urban,35.83511066992358,1
Not Graduate,No,5125.739941894041,1060.0321708499334,138.65173086541074,240,1,Urban,44.29427458156969,1
Not Graduate,Yes,7115.688717805256,2476.6510408005574,197.6189994077393,360,0,Urban,48.29517713415709,1
Graduate,No,5614.644193939246,3715.9076311326944,190.87851106712566,360,1,Semiurban,48.62739330829909,1
Not Graduate,No,3708.368134739644,1902.4746162543765,158.44837596897827,300,1,Semiurban,35.189086855833814,1
Graduate,Yes,7105.054955187786,2327.8110735741234,136.41879373336053,360,1,Semiurban,68.6432020867895,1
Not Graduate,No,6046.854908808541,2952.4781569528054,188.43728714433047,360,1,Urban,47.5056056884136,1
Graduate,No,4335.433968307277,1189.1060637997505,175.87618093026262,180,1,Urban,31.23394005372154,0
Not Graduate,No,4280.760548901135,2366.814043285442,122.6223839165527,240,0,Urban,53.77322764357793,0
Not Graduate,No,5444.863317711142,1259.5098936678412,96.88805306082276,180,1,Urban,68.49020898610804,0
Not Graduate,Yes,5694.777192901377,2864.8244384910117,138.45868397272815,180,1,Rural,61.377329740658254,1
Not Graduate,Yes,5295.93839844681,2151.403047951733,210.61655261392838,300,0,Rural,35.19262247875957,1
Graduate,No,5466.963010164328,2298.45181398144,195.85948634932154,360,1,Rural,39.44648524768708,1
Not Graduate,Yes,7549.936061864571,1217.401402581411,105.50690121317677,240,0,Urban,82.31708334934928,1
Graduate,No,6607.3147283523285,2707.032359610785,103.28970336400316,240,0,Rural,89.31224068643839,0
Graduate,No,5285.953386897537,4084.712921231016,200.98735398717946,240,0,Rural,46.392341516208624,0
Graduate,No,6411.965871151225,992.0883045717939,104.57456380968684,360,0,Urban,70.13104206681714,0
Graduate,No,3451.2141447086906,1660.2409923524763,170.37181294568032,240,0,Rural,29.826696988269266,0
Not Graduate,No,5596.890574920213,2231.607474168092,125.35715138654705,240,1,Urban,61.95532237933774,1
Graduate,Yes,7713.959524599665,2786.4062119958166,214.6817969808673,360,0,Urban,48.68452453373684,1
Graduate,No,4672.931156911439,1440.4537147105311,119.18300803448484,300,0,Urban,50.86729789512191,0
Graduate,Yes,3728.549107071373,-833.03029014274,195.73446120823314,240,1,Semiurban,14.717903508851343,0
Not Graduate,Yes,4021.866667110409,3359.189494164025,157.3943461624146,360,1,Urban,46.599240061927695,1
Not Graduate,No,3365.5504439864176,2760.5061195841427,160.08779416937148,180,1,Rural,38.02930318314174,0
Not Graduate,No,3822.857137808445,257.0524695133347,71.18765674594394,360,1,Rural,56.51810560468179,0
Not Graduate,No,4444.237852114957,1392.431208220444,61.88346587177126,180,0,Urban,92.81722913042417,0
Graduate,No,2891.649471232037,3568.182429527326,141.17736238930743,360,1,Semiurban,45.43502419936002,1
Graduate,No,5023.427500924405,3447.796418457866,159.87624253666448,240,0,Semiurban,52.65677383937929,0
Not Graduate,Yes,6353.415760679971,2938.6400226789447,104.99208689049107,300,1,Semiurban,87.6674481648737,1
Graduate,No,3638.3657297796194,1823.8875660401372,106.45226358094631,300,1,Rural,50.8342320001934,0
Graduate,No,7278.925885462653,2082.98741881251,172.45890519304533,240,1,Semiurban,53.97193815939362,1
Graduate,Yes,5766.1881327913925,1869.0741948738735,172.51417921828522,180,1,Semiurban,44.00367948062569,1
Not Graduate,Yes,6545.870878436086,3128.239783268837,144.49035758448292,360,1,Urban,66.4931396301462,1
Not Graduate,No,4013.2481692217943,1124.15759350489,181.208068847443,240,0,Semiurban,28.195270358899805,0
Graduate,Yes,6281.787840599924,1194.2003451157952,103.03190817119413,360,0,Semiurban,71.86245371384796,1
Not Graduate,No,3362.0991494070304,3010.2745868360157,135.76260331652117,240,0,Semiurban,46.59441676095421,0
Not Graduate,Yes,6335.371251254763,1955.6385444884384,215.91510423134693,240,1,Urban,38.22237195110476,1
Not Graduate,Yes,5257.759009690297,3378.467355453808,152.7328851975927,360,0,Urban,56.17683135292734,1
Not Graduate,No,5829.876829977176,1328.4877930194543,155.05250058348,300,1,Semiurban,45.87151501085545,1
Not Graduate,Yes,3236.6080915627226,1945.221639661175,242.23786343870958,300,1,Rural,21.30354895396292,1
Graduate,Yes,3657.395236585093,1077.5870151560466,94.02631336604917,180,0,Rural,49.82811690801472,0
Not Graduate,Yes,5895.842327380077,2007.3626814235672,181.8572146656844,360,0,Urban,43.2206354190234,1
Graduate,Yes,3577.4779936636987,521.4530630012011,216.559451192324,180,1,Semiurban,18.840510187909135,0
Graduate,Yes,5694.809438148684,1512.3665790450373,137.00568294005816,240,1,Rural,52.22376255566309,0
Not Graduate,Yes,2949.293290309631,563.7461350718822,184.38523147419383,180,0,Semiurban,18.949942222719823,0
Graduate,No,6272.261319000002,2693.9232331912585,110.71922011156381,240,1,Urban,80.2564191124638,1
Graduate,No,3151.2150278472363,2716.589339759652,122.53070417730594,360,0,Rural,47.500776480515476,0
Graduate,Yes,5828.449906519285,269.73726951565504,165.39865664190538,360,0,Urban,36.64805533351397,0
Not Graduate,No,5938.446400469002,3333.8857455005727,181.9426669244236,360,1,Semiurban,50.68436085388498,1
Not Graduate,No,3954.8422723556378,4497.415126419854,194.83746049624983,360,1,Urban,43.15955373071919,1
Graduate,No,5873.03985062709,2046.006386736341,212.7851434775797,180,1,Urban,37.04207929768481,1
Not Graduate,Yes,5390.663395000334,1358.8857397753552,147.3021376577927,240,1,Urban,45.51215000251904,1
Not Graduate,No,4191.737215710893,4824.330591003047,197.74447020690351,300,0,Urban,45.36512536589187,1
Not Graduate,Yes,3487.167973885688,681.0315016974893,136.30780626203403,360,1,Rural,30.356609642635412,0
Not Graduate,No,2056.0614624911314,2020.1064668690983,186.0836524635307,360,0,Semiurban,21.78794285703194,0
Graduate,Yes,5524.47507094954,2179.6222726319234,158.29955191408726,240,0,Rural,48.36232902736853,0
Graduate,Yes,2652.795842956917,3345.1476204524147,167.82711628327695,300,1,Semiurban,35.527133291463166,1
Not Graduate,No,5143.016299161963,2359.7389751267883,166.9403149608815,360,0,Semiurban,44.675129232884764,1
Not Graduate,No,4604.827675876626,1501.3661042115486,85.81179960808751,300,1,Semiurban,70.33829280874986,1
Graduate,Yes,6018.714163157293,1048.815629612044,105.03512564556907,360,1,Semiurban,66.65272238553405,1
Graduate,No,4546.931750765204,1658.1781797538645,154.1016575927009,180,0,Semiurban,40.00672866316989,0
Not Graduate,No,4505.828320479363,993.0726390548559,82.50883681435326,180,0,Rural,65.84813259653838,0
Graduate,No,6097.806056432443,2047.825319784683,183.24844412799024,300,0,Semiurban,44.21004158145657,0
Not Graduate,Yes,5502.587043626177,1435.8038201395134,184.86223865152567,240,1,Urban,37.33082585309071,1
Not Graduate,Yes,5474.233935774168,505.9622067102494,163.0868221151116,240,1,Rural,36.44531635995204,1
Graduate,No,5703.901384712789,3255.1457883749035,105.15463948968312,180,0,Rural,84.39619046474552,0
Graduate,No,2696.6418151893413,1502.3274765709607,205.20555755474058,240,1,Semiurban,20.36302678527769,0
Not Graduate,No,6135.183019980473,731.8631950246875,231.48842558873432,240,1,Urban,29.537153075967648,1
Not Graduate,Yes,5918.703191020403,1831.7408655124584,155.88307309783895,240,0,Urban,49.40267871792233,1
Graduate,Yes,3474.9753071352543,2068.3715659676586,170.42141513804944,300,1,Semiurban,32.337540024615556,1
Not Graduate,No,4633.879289488698,253.5332744209664,158.06954619184177,300,0,Semiurban,30.725004759964083,0
Graduate,No,4941.0390685585535,2331.647667125763,171.21476755995195,240,0,Urban,42.230331572189506,0
Not Graduate,No,4798.254823397401,952.8424313097355,145.21764973494416,180,0,Rural,39.33244218555305,0
Graduate,No,5500.789949852802,3711.028809190788,148.61743040624788,240,1,Rural,61.56915497099002,0
Graduate,No,7147.050172746775,2523.9605120767346,186.22870401989462,360,0,Semiurban,51.65346166042939,1
Graduate,No,6622.650091509243,1600.1000098906836,243.82496647585762,180,0,Rural,33.58624007903531,0
Not Graduate,Yes,3031.6712098528906,1254.8322296826498,93.99715062393045,300,0,Rural,45.12244221413248,0
Not Graduate,No,5933.104985459073,1895.032292436376,145.84750062388133,360,0,Urban,53.30793676867242,1
Graduate,Yes,6993.399979303114,2612.7907415832897,102.78158059071671,240,1,Rural,92.56161513641159,1
Not Graduate,No,5580.212781033804,1974.5058714148004,213.68099594304334,240,0,Urban,35.19043974648289,1
Graduate,No,6636.470637778951,1782.8411928631433,126.49048122720406,180,1,Semiurban,66.03874853713842,0
Graduate,Yes,8018.405668551148,2058.3702908178957,92.27196824856824,180,0,Semiurban,108.03648886785152,1
Not Graduate,Yes,6535.564319160472,1396.1410687630453,175.52747995394293,240,1,Urban,44.93184511551939,1
Not Graduate,Yes,5373.9628934625935,1656.7940731569622,219.77244458972444,240,1,Urban,31.846170746921164,1
Graduate,Yes,6567.63271112713,-85.79243890500399,176.5439147424305,180,1,Semiurban,36.508377556198255,0
Not Graduate,No,5217.3317496453365,2973.7262308523677,158.19191509127668,360,1,Urban,51.453982294271384,1
Not Graduate,Yes,5035.854564927433,2298.797780321762,166.36563691103976,300,0,Semiurban,43.82412352153148,1
Graduate,No,4472.878646429401,1226.5441559665699,206.5936265130222,180,0,Semiurban,27.454709945242225,0
Graduate,Yes,7345.120038248163,3898.7349813552387,115.032029199434,360,1,Semiurban,96.90302838949444,1
Not Graduate,No,3772.357001086998,2087.0164803923867,145.5261158365475,240,1,Semiurban,39.98859485237171,1
Graduate,No,7298.551587017174,963.856428024803,131.89239405961865,300,1,Semiurban,62.17367121353286,1
Graduate,No,5749.796185610557,2856.7374214704582,103.2853877083316,360,0,Semiurban,82.52866289524682,1
Not Graduate,No,2901.0407377970882,2398.0482165092626,136.86498962332792,300,1,Rural,38.4367994280812,0
Graduate,No,5551.473939487132,2394.5799854842194,194.30884383929794,300,1,Rural,40.68455769217211,0
Graduate,No,1849.960238522564,1574.2443953484094,172.664085935709,300,0,Semiurban,19.717402221773273,0
Not Graduate,Yes,5938.262025246554,2450.4957237780345,175.772420004328,360,0,Rural,47.455127608815914,1
Not Graduate,No,6327.847224483487,1738.2417097789055,155.85902446613272,360,0,Urban,51.42253664853012,1
Graduate,Yes,4111.46606652192,2555.9414516458423,170.93295130914353,240,0,Urban,38.779113994149085,0
Graduate,Yes,5185.3215439333735,95.05554598936116,117.97638630607578,300,0,Semiurban,44.38172358285084,0
Not Graduate,No,7931.236150625429,1566.126537020811,137.61960456291084,180,0,Rural,68.51384923216959,0
Not Graduate,Yes,4241.379943607095,3722.1550978081946,157.68016947874708,180,1,Urban,50.186075976443234,1
Not Graduate,No,3411.638619415099,1232.9325445997,161.10063435527562,180,1,Urban,28.652393511522618,0
Not Graduate,Yes,7222.495103693898,1396.1617025068135,162.80751419687493,360,0,Urban,52.614538767997104,1
Graduate,No,7943.880785796192,1552.038661550025,144.46658871934488,240,1,Urban,65.27904126264427,1
Not Graduate,Yes,5005.543507771771,785.1938641113567,134.9030639547868,360,0,Rural,42.60932169866039,0
Not Graduate,No,6517.194553112535,-208.28077622825214,276.3108513217719,300,1,Urban,22.750331430643747,1
Graduate,No,7012.213873296321,1769.4136014763872,186.27149091729595,180,0,Urban,46.8924951243695,0
Not Graduate,No,3886.273651192424,2135.859424081657,166.5258990381049,360,0,Urban,35.94747504625721,1
Graduate,No,4272.041246948197,1947.4949314613477,140.67166007174424,180,1,Semiurban,43.90106091267581,0
Not Graduate,Yes,6846.311769732102,1855.1214380521133,131.95124692224496,360,1,Urban,65.44830085627666,1
Not Graduate,No,7527.5214180627645,2043.0408708503876,144.76797625092178,180,0,Urban,65.65613748000862,1
Not Graduate,Yes,5844.321290261532,3022.8414715507643,161.71315374346733,300,0,Rural,54.49567264729081,1
Graduate,Yes,3680.2784697469187,1809.5538140707831,74.78257823747676,180,0,Urban,72.44187795530577,0
Graduate,Yes,7980.591667549162,1425.9174229127304,87.22441618501266,300,0,Urban,106.62024751442726,1
Not Graduate,No,4203.543653282053,1718.8745151119138,124.5247044424417,300,0,Urban,47.18129546450868,0
Graduate,Yes,4497.293328242822,2579.3467597567756,158.28557747114274,360,0,Semiurban,44.427375035141836,1
Graduate,Yes,5513.506751734432,3412.0268785432495,140.42907411392594,360,1,Rural,63.10960943637275,1
Graduate,Yes,7331.240631072161,1371.8562608308216,209.12484904397937,360,1,Rural,41.41869432149557,1
Graduate,No,6280.9639648283355,2098.9337870288837,90.70412852016925,300,1,Semiurban,91.37972179752146,1
Graduate,No,5622.298250542865,2338.3574419359597,119.94618121586518,240,1,Semiurban,65.81981847174339,0
Graduate,Yes,5694.932795177159,1007.4219932711771,210.80366963964406,240,1,Rural,31.644186334691494,0
Not Graduate,No,5065.272002965199,2020.4171672129182,155.24477298700586,300,0,Urban,45.349927774975235,1
Not Graduate,No,5837.20927177776,534.3261426579049,185.39370331204634,300,0,Rural,34.18321167088417,0
Graduate,Yes,1205.6598834585454,230.94969626060126,232.04987773077852,360,1,Semiurban,6.164386755777371,0
Not Graduate,Yes,4555.088811395302,2366.746407892257,122.24782328392709,360,0,Urban,56.16192671688543,1
Not Graduate,No,5361.982902375172,1616.1252586692171,146.02742648831872,360,1,Rural,47.46126847019795,1
Not Graduate,Yes,3273.478874570739,2202.280407621219,139.10292396276515,240,1,Urban,39.083832994429436,1
Not Graduate,No,5579.48497671734,1982.10502299165,71.81627982066898,240,0,Urban,103.84477232744626,0
Graduate,No,4693.293168520818,1023.5999513362026,137.58412784976124,300,0,Semiurban,41.252149207553494,0
Not Graduate,No,7633.213547473235,1954.7456980356635,185.2424874952266,240,1,Rural,51.48105233374655,1
Not Graduate,No,7359.529587822285,766.8986949851449,171.62358167248962,360,1,Semiurban,47.07600319767035,1
Graduate,No,4301.291646322756,3390.9723580014006,174.7633267755204,360,1,Rural,43.764897635036704,1
Graduate,No,4773.743432649957,644.0296551400362,134.97964077442003,360,1,Rural,39.84253125640823,0
Not Graduate,Yes,4889.0786515874115,1804.2147290314188,123.75611055977434,360,0,Urban,53.65102639531132,1
Not Graduate,Yes,4322.510785760566,957.7284119527518,200.77022687594481,360,1,Urban,26.169565646371545,1
Not Graduate,No,5292.53747604219,2570.4211733607954,130.1073141456932,180,0,Urban,59.97345533800853,0
Not Graduate,No,3862.5768966686146,1668.5686287184972,161.76328155172857,300,1,Semiurban,33.982759948405395,1
Not Graduate,No,3304.0769975937105,1481.3332803787898,156.53338722710154,300,1,Urban,30.377117906274748,1
Not Graduate,Yes,5934.066835850403,2853.2015450515546,208.46868065028474,240,0,Semiurban,41.95027320371874,1
Graduate,No,5944.294376332717,2029.4305916775522,188.85649430689438,360,0,Urban,41.998694841173595,1
Not Graduate,Yes,3793.5263605100113,2516.6444459359673,98.18965517331517,180,0,Semiurban,63.617226972108604,0
Not Graduate,No,6343.033146143899,1018.6740634825352,102.4978733289984,360,0,Rural,71.12906741788873,0
Graduate,No,4052.6334062520027,595.1830560724931,173.15639272276536,360,0,Semiurban,26.687601813866365,0
Graduate,Yes,5379.747857056972,2107.2079620401337,147.42649410483335,240,1,Semiurban,50.44217923660639,1
Graduate,Yes,6230.5160189186845,1681.1536445052689,131.79312864184945,180,1,Semiurban,59.57890851989919,1
Graduate,No,4949.581152944431,2626.434672453944,190.62511535977882,180,1,Rural,39.53560999128064,0
Not Graduate,No,5682.111368211702,1920.0915473374503,157.49837528355644,300,0,Semiurban,47.96391699251601,1
Not Graduate,No,4225.355534168642,2205.07533923463,152.09829547557777,360,0,Rural,42.00197561591438,0
Not Graduate,Yes,4705.300124857854,376.6174700587561,181.193145630202,180,0,Urban,27.893022963835282,0
Not Graduate,Yes,4691.210853679489,3888.4369396142565,134.99564020225742,300,1,Urban,63.0876679615155,1
Not Graduate,Yes,3880.1324801896417,1835.7580149679682,212.74075941890217,180,0,Rural,26.74216424933374,0
Not Graduate,Yes,4734.8387553263265,2697.586970339199,118.47809507067967,360,1,Semiurban,62.20743410136163,1
Graduate,Yes,2677.0725517043797,1163.9083297803736,176.27716265368352,300,1,Urban,21.6665295404588,0
Not Graduate,Yes,4263.269379286843,2308.009902217341,207.3533135463938,180,1,Semiurban,31.53911579160446,1
Graduate,No,4572.686759945494,697.1552364752547,94.908180429116,240,0,Semiurban,54.94674148589017,0
Graduate,No,4615.730371256929,2452.067838259671,136.26659296590202,180,1,Rural,51.48957263966106,0
Not Graduate,Yes,4637.7538311938315,1644.0259156141672,195.68829571542233,360,1,Urban,31.937740494212054,1
Graduate,No,4907.353700209806,2029.1905039355674,196.28978190924101,240,1,Rural,35.15916606028985,0
Not Graduate,No,5719.162277129096,2697.9740301300976,143.14017598447043,180,0,Rural,58.39549070736566,0
Graduate,Yes,6311.775611198784,767.4596887797198,120.61315625292562,180,1,Rural,58.21109753335754,0
Not Graduate,No,4025.3521597275994,1315.508269387203,188.23743289323048,300,0,Rural,28.223065317780787,0
Graduate,Yes,3195.1987169162835,2457.3242810867655,197.3419641032642,360,0,Semiurban,28.498875785358944,1
Not Graduate,Yes,3436.9333816353455,4098.221474546747,103.41346605950422,180,1,Urban,72.16650438448123,1
